Identify_A,Identify_B
uniprotkb:P32481,uniprotkb:P38431
uniprotkb:P32497,uniprotkb:P38431
uniprotkb:P32497,uniprotkb:P38431
uniprotkb:P20459,uniprotkb:P38431
uniprotkb:P38431,uniprotkb:P32481
uniprotkb:P38431,uniprotkb:P32481
uniprotkb:Q12218,uniprotkb:P04786
uniprotkb:Q12218,uniprotkb:P53303
uniprotkb:P53303,uniprotkb:Q12218
uniprotkb:Q04659,uniprotkb:P53840
uniprotkb:P53840,uniprotkb:Q04659
uniprotkb:P53840,uniprotkb:P00358
uniprotkb:P19524,uniprotkb:Q03280
uniprotkb:P19524,uniprotkb:Q03280
uniprotkb:Q03280,uniprotkb:P32492
uniprotkb:P15108,uniprotkb:Q03280
uniprotkb:Q03280,uniprotkb:P23201
uniprotkb:Q03280,uniprotkb:P23201
uniprotkb:Q03280,uniprotkb:P23201
uniprotkb:Q03280,uniprotkb:P19524
uniprotkb:Q03280,uniprotkb:P19524
uniprotkb:Q03280,uniprotkb:P19524
uniprotkb:P19524,uniprotkb:Q03280
uniprotkb:Q03280,uniprotkb:P32527
uniprotkb:Q03280,uniprotkb:P16521
uniprotkb:P04786,uniprotkb:P38626
uniprotkb:P04786,uniprotkb:P38626
uniprotkb:P38144,uniprotkb:P04786
uniprotkb:P38144,uniprotkb:P04786
uniprotkb:P04786,uniprotkb:P38144
uniprotkb:P04786,uniprotkb:P32558
uniprotkb:P32558,uniprotkb:P04786
uniprotkb:P32558,uniprotkb:P04786
uniprotkb:Q12159,uniprotkb:P06786
uniprotkb:Q12159,uniprotkb:P06786
uniprotkb:P06786,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:P06786
uniprotkb:P06786,uniprotkb:Q04636
uniprotkb:P32558,uniprotkb:P06786
uniprotkb:P32558,uniprotkb:P06786
uniprotkb:P06786,uniprotkb:Q08162
uniprotkb:P06786,uniprotkb:Q08162
uniprotkb:P06786,uniprotkb:P53859
uniprotkb:P15790,uniprotkb:P06786
uniprotkb:P32558,uniprotkb:P06786
uniprotkb:P31383,uniprotkb:P53289
uniprotkb:P31383,uniprotkb:P53289
uniprotkb:P38903,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:P38903
uniprotkb:Q12461,uniprotkb:P31383
uniprotkb:P50111,uniprotkb:P31383
uniprotkb:P23595,uniprotkb:P31383
uniprotkb:P23594,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:P23595
uniprotkb:P23594,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:P23594
uniprotkb:P31383,uniprotkb:P23594
uniprotkb:P23594,uniprotkb:P31383
uniprotkb:P23594,uniprotkb:P31383
uniprotkb:P23594,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:P23594
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:Q00362
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:P31383,uniprotkb:Q00362
uniprotkb:Q00362,uniprotkb:P31383
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:P38426,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:Q05791
uniprotkb:P38426,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38426
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:P38427,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:P31688,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P17709
uniprotkb:P17709,uniprotkb:Q00764
uniprotkb:P40150,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:Q05791
uniprotkb:Q05791,uniprotkb:Q00764
uniprotkb:Q00764,uniprotkb:P31688
uniprotkb:P31688,uniprotkb:P38426
uniprotkb:P38426,uniprotkb:Q00764
uniprotkb:P47047,uniprotkb:P48561
uniprotkb:Q05022,uniprotkb:P48561
uniprotkb:P15565,uniprotkb:P40032
uniprotkb:P15565,uniprotkb:P40032
uniprotkb:P15565,uniprotkb:Q06704
uniprotkb:P43601,uniprotkb:P38793
uniprotkb:P38793,uniprotkb:P43601
uniprotkb:P38793,uniprotkb:P24583
uniprotkb:P38793,uniprotkb:P34110
uniprotkb:P24583,uniprotkb:P38793
uniprotkb:Q03774,uniprotkb:Q12009
uniprotkb:Q12009,uniprotkb:Q03774
uniprotkb:P00899,uniprotkb:P00937
uniprotkb:P38816,uniprotkb:P29509
uniprotkb:P38816,uniprotkb:P29509
uniprotkb:P46944,uniprotkb:Q03337
uniprotkb:Q03337,uniprotkb:Q99394
uniprotkb:Q03784,uniprotkb:Q03337
uniprotkb:Q03337,uniprotkb:P37898
uniprotkb:P37898,uniprotkb:Q03337
uniprotkb:P37898,uniprotkb:Q03337
uniprotkb:P22803,uniprotkb:P40433
uniprotkb:P38427,uniprotkb:P31688
uniprotkb:P31688,uniprotkb:P38427
uniprotkb:P31688,uniprotkb:P38427
uniprotkb:P38427,uniprotkb:P38426
uniprotkb:P31688,uniprotkb:P38427
uniprotkb:Q00764,uniprotkb:P38427
uniprotkb:Q07381,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:Q07381
uniprotkb:Q07381,uniprotkb:P02365
uniprotkb:Q12159,uniprotkb:Q06672
uniprotkb:P39939,uniprotkb:Q06672
uniprotkb:Q06672,uniprotkb:P39939
uniprotkb:P38863,uniprotkb:P53378
uniprotkb:P20049,uniprotkb:P24583
uniprotkb:P20049,uniprotkb:P40150
uniprotkb:P36421,uniprotkb:Q03201
uniprotkb:P36421,uniprotkb:Q07825
uniprotkb:Q04120,uniprotkb:P36421
uniprotkb:P36421,uniprotkb:P42847
uniprotkb:Q03799,uniprotkb:P36421
uniprotkb:P53852,uniprotkb:P36421
uniprotkb:P36421,uniprotkb:P53852
uniprotkb:P38197,uniprotkb:P36421
uniprotkb:P33330,uniprotkb:P22515
uniprotkb:P22515,uniprotkb:P33330
uniprotkb:P33330,uniprotkb:P22515
uniprotkb:P38991,uniprotkb:P22515
uniprotkb:Q04033,uniprotkb:P22515
uniprotkb:Q04033,uniprotkb:P22515
uniprotkb:Q04033,uniprotkb:P22515
uniprotkb:P22515,uniprotkb:P36161
uniprotkb:P22515,uniprotkb:P38121
uniprotkb:P36161,uniprotkb:P22515
uniprotkb:Q04033,uniprotkb:P22515
uniprotkb:P22515,uniprotkb:P33330
uniprotkb:P22515,uniprotkb:P33330
uniprotkb:P33330,uniprotkb:P22515
uniprotkb:P22515,uniprotkb:P33330
uniprotkb:P22515,uniprotkb:Q04033
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:P52488,uniprotkb:Q06624
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:P52488,uniprotkb:Q06624
uniprotkb:P52488,uniprotkb:Q06624
uniprotkb:P52488,uniprotkb:Q06624
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:Q06624,uniprotkb:P52488
uniprotkb:P52490,uniprotkb:P53152
uniprotkb:Q06685,uniprotkb:P28263
uniprotkb:P28263,uniprotkb:Q06685
uniprotkb:P25037,uniprotkb:P40850
uniprotkb:P24384,uniprotkb:P25037
uniprotkb:P25037,uniprotkb:P24384
uniprotkb:P25037,uniprotkb:P24384
uniprotkb:P53874,uniprotkb:P11978
uniprotkb:P53874,uniprotkb:P53254
uniprotkb:P53254,uniprotkb:P53874
uniprotkb:P53254,uniprotkb:P53874
uniprotkb:P53874,uniprotkb:P53254
uniprotkb:P53874,uniprotkb:P36009
uniprotkb:P36009,uniprotkb:P53874
uniprotkb:P36009,uniprotkb:P53874
uniprotkb:P19454,uniprotkb:P53874
uniprotkb:P53874,uniprotkb:P19454
uniprotkb:P36009,uniprotkb:P53874
uniprotkb:P53874,uniprotkb:P36009
uniprotkb:P38187,uniprotkb:Q99247
uniprotkb:Q99247,uniprotkb:P38187
uniprotkb:Q99247,uniprotkb:P38187
uniprotkb:Q99247,uniprotkb:P38187
uniprotkb:P50101,uniprotkb:P38237
uniprotkb:P38237,uniprotkb:P04786
uniprotkb:P50101,uniprotkb:P38237
uniprotkb:P50101,uniprotkb:P38237
uniprotkb:P38237,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:P38237
uniprotkb:P38237,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:P46674
uniprotkb:P50101,uniprotkb:P46674
uniprotkb:P50101,uniprotkb:Q12460
uniprotkb:P24276,uniprotkb:P50101
uniprotkb:P21954,uniprotkb:P50101
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:P38237,uniprotkb:P50101
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:Q06673,uniprotkb:P50101
uniprotkb:P50101,uniprotkb:Q06673
uniprotkb:P39940,uniprotkb:Q01476
uniprotkb:P50101,uniprotkb:P33751
uniprotkb:P39940,uniprotkb:Q01476
uniprotkb:P39940,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:P39940
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:P39940,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q01476,uniprotkb:Q12242
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:P53741,uniprotkb:Q01477
uniprotkb:Q12242,uniprotkb:Q01476
uniprotkb:P32496,uniprotkb:P43593
uniprotkb:Q12377,uniprotkb:P43593
uniprotkb:Q01477,uniprotkb:P53741
uniprotkb:Q01476,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P38764
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P38764,uniprotkb:P43593
uniprotkb:P39743,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P43593,uniprotkb:P38764
uniprotkb:P38764,uniprotkb:P43593
uniprotkb:P53549,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P43593,uniprotkb:P33298
uniprotkb:P38764,uniprotkb:P43593
uniprotkb:P38764,uniprotkb:P43593
uniprotkb:O13563,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P40327
uniprotkb:P40327,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P38764,uniprotkb:P43593
uniprotkb:Q06103,uniprotkb:P43593
uniprotkb:Q12377,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q04062
uniprotkb:P32496,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P38764
uniprotkb:P43593,uniprotkb:P40327
uniprotkb:P43593,uniprotkb:P38886
uniprotkb:P40016,uniprotkb:P43593
uniprotkb:P43588,uniprotkb:P43593
uniprotkb:Q06103,uniprotkb:P43593
uniprotkb:P38886,uniprotkb:P43593
uniprotkb:P40016,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P43588
uniprotkb:P43588,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P32496
uniprotkb:P53549,uniprotkb:P43593
uniprotkb:Q04062,uniprotkb:P43593
uniprotkb:Q04062,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P53549
uniprotkb:O13563,uniprotkb:P43593
uniprotkb:P46944,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P38764
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:P43593,uniprotkb:P38764
uniprotkb:P43593,uniprotkb:Q08723
uniprotkb:P43593,uniprotkb:P40016
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:Q04062,uniprotkb:P43593
uniprotkb:P33298,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P32565
uniprotkb:P43593,uniprotkb:P40016
uniprotkb:Q08723,uniprotkb:P43593
uniprotkb:P33299,uniprotkb:P43593
uniprotkb:P53549,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P40016
uniprotkb:P43593,uniprotkb:P33298
uniprotkb:P43593,uniprotkb:Q12377
uniprotkb:P43593,uniprotkb:P53549
uniprotkb:P40016,uniprotkb:P43593
uniprotkb:Q08723,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P32565
uniprotkb:P33297,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P33299,uniprotkb:P43593
uniprotkb:P33298,uniprotkb:P43593
uniprotkb:P33297,uniprotkb:P43593
uniprotkb:P33299,uniprotkb:P43593
uniprotkb:P53549,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P33299
uniprotkb:P43593,uniprotkb:P33299
uniprotkb:P43593,uniprotkb:P53549
uniprotkb:P33299,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P32565
uniprotkb:Q01939,uniprotkb:P43593
uniprotkb:Q08723,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q06103
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P43593,uniprotkb:Q01939
uniprotkb:P43593,uniprotkb:Q12377
uniprotkb:Q06103,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q01939
uniprotkb:P43593,uniprotkb:P32565
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:Q01939,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:P43593,uniprotkb:Q06103
uniprotkb:Q08723,uniprotkb:P43593
uniprotkb:P33297,uniprotkb:P43593
uniprotkb:P33298,uniprotkb:P43593
uniprotkb:P32565,uniprotkb:P43593
uniprotkb:Q01939,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P32565
uniprotkb:P43593,uniprotkb:P33297
uniprotkb:P33298,uniprotkb:P43593
uniprotkb:P40327,uniprotkb:P43593
uniprotkb:Q04062,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q12250
uniprotkb:P43593,uniprotkb:P33298
uniprotkb:Q12377,uniprotkb:P43593
uniprotkb:P33298,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P40327
uniprotkb:P43593,uniprotkb:P40327
uniprotkb:P53549,uniprotkb:P43593
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:P35169
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:Q06440,uniprotkb:P43593
uniprotkb:P35169,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q12476
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:P28495
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:Q12476,uniprotkb:P43593
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:P43593,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:P43593
uniprotkb:Q12060,uniprotkb:P50102
uniprotkb:P50102,uniprotkb:P35177
uniprotkb:P35177,uniprotkb:P50102
uniprotkb:P50102,uniprotkb:Q03330
uniprotkb:P32494,uniprotkb:P50102
uniprotkb:P38915,uniprotkb:P50102
uniprotkb:P15790,uniprotkb:P30656
uniprotkb:P23639,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P22141
uniprotkb:P21242,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P23639
uniprotkb:P30656,uniprotkb:P23638
uniprotkb:P21242,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P32379
uniprotkb:P32379,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P32379
uniprotkb:P30656,uniprotkb:P22141
uniprotkb:P30656,uniprotkb:P23639
uniprotkb:P30656,uniprotkb:P23724
uniprotkb:P25451,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P25451
uniprotkb:P40302,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P38624
uniprotkb:P30656,uniprotkb:P40302
uniprotkb:P30656,uniprotkb:P40303
uniprotkb:P30656,uniprotkb:P23724
uniprotkb:P30656,uniprotkb:P23638
uniprotkb:P30656,uniprotkb:P21242
uniprotkb:P30656,uniprotkb:P40303
uniprotkb:P40303,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P38624
uniprotkb:P21242,uniprotkb:P30656
uniprotkb:P30657,uniprotkb:P30656
uniprotkb:P25451,uniprotkb:P30656
uniprotkb:P30657,uniprotkb:P30656
uniprotkb:P40302,uniprotkb:P30656
uniprotkb:P30656,uniprotkb:P23639
uniprotkb:P40303,uniprotkb:P30657
uniprotkb:P22141,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P23638
uniprotkb:P40302,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P21243
uniprotkb:P30657,uniprotkb:P32379
uniprotkb:P30657,uniprotkb:P21242
uniprotkb:P30657,uniprotkb:P38624
uniprotkb:P30657,uniprotkb:P21243
uniprotkb:P22141,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P25043
uniprotkb:P23724,uniprotkb:P30657
uniprotkb:P23724,uniprotkb:P30657
uniprotkb:P21242,uniprotkb:P30657
uniprotkb:P32379,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P40303
uniprotkb:P30657,uniprotkb:P38624
uniprotkb:P30657,uniprotkb:P23639
uniprotkb:P25043,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P23639
uniprotkb:P30657,uniprotkb:P30656
uniprotkb:P30657,uniprotkb:P40302
uniprotkb:P25451,uniprotkb:P30657
uniprotkb:P30656,uniprotkb:P30657
uniprotkb:P25451,uniprotkb:P30657
uniprotkb:P30657,uniprotkb:P23638
uniprotkb:P40303,uniprotkb:P21242
uniprotkb:P40303,uniprotkb:P27895
uniprotkb:P40303,uniprotkb:P22141
uniprotkb:P40485,uniprotkb:P40303
uniprotkb:P21242,uniprotkb:P40303
uniprotkb:P40303,uniprotkb:P21243
uniprotkb:P21243,uniprotkb:P40303
uniprotkb:P40303,uniprotkb:P23638
uniprotkb:P40303,uniprotkb:P30657
uniprotkb:P40303,uniprotkb:P25451
uniprotkb:P23638,uniprotkb:P40303
uniprotkb:P40303,uniprotkb:P38624
uniprotkb:P40303,uniprotkb:P23639
uniprotkb:P40303,uniprotkb:P30657
uniprotkb:P40303,uniprotkb:P23724
uniprotkb:P40303,uniprotkb:P23724
uniprotkb:P32379,uniprotkb:P40303
uniprotkb:P40303,uniprotkb:P32379
uniprotkb:P22141,uniprotkb:P40303
uniprotkb:P23639,uniprotkb:P40303
uniprotkb:P40302,uniprotkb:P40303
uniprotkb:P23724,uniprotkb:P40303
uniprotkb:P30657,uniprotkb:P23724
uniprotkb:P40302,uniprotkb:P23724
uniprotkb:P23639,uniprotkb:P23724
uniprotkb:P21242,uniprotkb:P23724
uniprotkb:P23724,uniprotkb:P21243
uniprotkb:P30656,uniprotkb:P23724
uniprotkb:P23638,uniprotkb:P23724
uniprotkb:P32379,uniprotkb:P23724
uniprotkb:P23724,uniprotkb:P38624
uniprotkb:P23639,uniprotkb:P30656
uniprotkb:P23639,uniprotkb:P23724
uniprotkb:P41913,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P38624
uniprotkb:P23639,uniprotkb:P40303
uniprotkb:P41913,uniprotkb:P23639
uniprotkb:P23724,uniprotkb:P23639
uniprotkb:P25451,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P40302
uniprotkb:P23639,uniprotkb:P38624
uniprotkb:P23639,uniprotkb:P30657
uniprotkb:P40302,uniprotkb:P23639
uniprotkb:P21243,uniprotkb:P23639
uniprotkb:P38624,uniprotkb:P23639
uniprotkb:P32379,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P21243
uniprotkb:P23639,uniprotkb:P21243
uniprotkb:P23639,uniprotkb:P21242
uniprotkb:P23639,uniprotkb:P25451
uniprotkb:P23639,uniprotkb:P21243
uniprotkb:P23639,uniprotkb:P25451
uniprotkb:P23639,uniprotkb:P22141
uniprotkb:P30657,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P22141
uniprotkb:P40303,uniprotkb:P23639
uniprotkb:P32379,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P23638
uniprotkb:P25043,uniprotkb:P23639
uniprotkb:P23724,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P40303
uniprotkb:P23638,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P21242
uniprotkb:P23639,uniprotkb:P40302
uniprotkb:P30656,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P32379
uniprotkb:P23639,uniprotkb:P40302
uniprotkb:P23639,uniprotkb:P23724
uniprotkb:P23638,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P30656
uniprotkb:P23639,uniprotkb:P32379
uniprotkb:P23639,uniprotkb:P23638
uniprotkb:P23639,uniprotkb:P21242
uniprotkb:P38624,uniprotkb:P23639
uniprotkb:P23639,uniprotkb:P22141
uniprotkb:P23639,uniprotkb:P30657
uniprotkb:P23638,uniprotkb:P40303
uniprotkb:P23639,uniprotkb:P30657
uniprotkb:P40485,uniprotkb:P23638
uniprotkb:P21242,uniprotkb:P23638
uniprotkb:P38624,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P23639
uniprotkb:P36151,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:Q02455
uniprotkb:P25043,uniprotkb:P23638
uniprotkb:P53243,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P23724
uniprotkb:P23638,uniprotkb:P30656
uniprotkb:P23638,uniprotkb:P21242
uniprotkb:P23638,uniprotkb:P43577
uniprotkb:P23638,uniprotkb:P40303
uniprotkb:P22141,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P21243
uniprotkb:P23638,uniprotkb:P32379
uniprotkb:P21243,uniprotkb:P23638
uniprotkb:P21242,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P40303
uniprotkb:P23638,uniprotkb:P38624
uniprotkb:P23638,uniprotkb:P27895
uniprotkb:P23638,uniprotkb:P30656
uniprotkb:P23638,uniprotkb:P22141
uniprotkb:P23638,uniprotkb:P40302
uniprotkb:P23724,uniprotkb:P23638
uniprotkb:P32379,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P32379
uniprotkb:P23638,uniprotkb:P30657
uniprotkb:P40302,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P30657
uniprotkb:P40302,uniprotkb:P23638
uniprotkb:P32634,uniprotkb:P23638
uniprotkb:P23638,uniprotkb:P30657
uniprotkb:P23638,uniprotkb:P23639
uniprotkb:P23638,uniprotkb:P22141
uniprotkb:P46971,uniprotkb:P23638
uniprotkb:P25451,uniprotkb:P23638
uniprotkb:P10363,uniprotkb:Q12263
uniprotkb:P10363,uniprotkb:P38144
uniprotkb:P13382,uniprotkb:P10363
uniprotkb:P10363,uniprotkb:P25293
uniprotkb:P40494,uniprotkb:P34730
uniprotkb:P10363,uniprotkb:Q12159
uniprotkb:P25646,uniprotkb:P54885
uniprotkb:P27801,uniprotkb:P54885
uniprotkb:P25646,uniprotkb:P54885
uniprotkb:P32263,uniprotkb:P25293
uniprotkb:Q12417,uniprotkb:Q07350
uniprotkb:P40513,uniprotkb:P32263
uniprotkb:Q07350,uniprotkb:P49955
uniprotkb:P39015,uniprotkb:Q07350
uniprotkb:P28004,uniprotkb:Q07350
uniprotkb:Q07350,uniprotkb:P19736
