Identify_A,Identify_B
P40359,Q12488
P40359,Q12488
P39940,P47029
P38065,P47029
P47029,P39940
P47029,P27351
P47029,P38065
P47019,Q03862
Q03690,P47009
Q03690,P47009
Q03690,P47009
P47009,Q03690
Q03690,P47009
Q03690,P47009
P47009,Q03690
P46997,Q12460
P46984,P36132
P46984,Q03705
P47086,P53280
P53280,P47086
P39108,P47087
P36036,P47108
Q08920,P47108
P47108,Q02821
P47108,Q02821
P47108,Q06142
P47108,P34160
P34160,P47108
P47108,P34160
P47108,P34160
P47108,P34160
P34160,P47108
Q03976,P47137
P33759,P47137
P47139,P34223
P47139,P34223
P48363,P52553
P52553,Q04493
Q04493,P52553
P53900,P52553
P52553,P53900
Q12159,P36103
P36103,Q12159
Q12159,P36103
P22147,P36103
P36103,P35207
P35207,P36103
P29547,P35691
P29547,P35691
P35691,P29547
P36008,P35691
P35691,P36008
P36083,P53892
P53892,P36083
P36083,P53892
P53935,P36083
P15646,P36083
P36083,P53935
P36083,P53935
P36083,P53935
P36083,Q12159
P36083,Q12159
P36083,Q12159
Q12159,P36083
Q12159,P36083
P43639,P36076
P36076,P19454
P36076,P15790
Q08438,P36076
P15790,P36076
P36076,Q08438
P36076,P36024
P36024,P36076
P36024,P36076
Q08438,P36076
P36076,P36024
P36076,Q08438
P36076,Q08438
P36076,P36024
P36076,P36024
Q08438,P36076
P36040,Q05778
P40302,P36040
P40302,P36040
P36040,P22141
P25576,P36118
P36118,P40555
P36118,P33334
P36118,P13298
Q12114,P36122
Q12114,P36122
P32807,Q04437
P23254,P38746
P16521,P38746
P10081,P38746
P10081,P38746
P38746,P19358
P32324,P38746
P32324,P38746
P38746,P02829
P38626,P38746
P38626,P38746
P38746,P19358
Q07953,Q12159
Q05022,Q07953
Q07953,P53893
Q12159,Q07953
Q07953,P38691
Q12159,Q07953
Q07953,Q12159
P53893,Q07953
Q07953,Q12159
P40150,Q07953
P24276,Q07953
P25617,Q07953
Q07953,P25617
Q12205,Q03266
Q08001,P31539
Q08001,P16521
Q08001,Q12386
P40433,P52893
P40433,P52893
P52893,P40433
P40433,P52893
P52893,P40433
P52893,P19882
Q12208,P32523
Q12338,P53942
Q12338,Q05635
P50095,Q06315
O13565,Q01329
P31376,Q06707
Q06707,Q05471
Q06707,Q03433
Q06707,Q12464
Q06707,Q12464
P53201,Q06707
Q06707,Q12464
Q03940,Q06707
Q06707,Q03940
Q06707,P53201
Q06707,P21182
Q06707,Q12509
P21182,Q06707
Q06707,Q12509
Q06707,P38326
P80428,Q06707
P35817,Q06707
P80428,Q06707
P53930,Q06707
P36118,Q06411
Q06411,P36118
Q06411,P53131
Q06411,P53131
Q06411,P53131
Q06411,P53131
Q06411,P53131
Q06411,P53131
P52868,Q06411
Q06411,P52868
Q06411,P52868
P52868,Q06411
Q06417,P38217
Q06188,P39015
Q06188,P06786
Q03532,Q06188
Q06188,P06786
P39015,Q06188
Q06188,Q01080
Q12159,Q06188
Q06188,P39744
P21304,Q06188
P34218,Q06188
Q06188,Q12159
P34218,Q06188
Q06188,P15646
Q06188,Q05022
Q06188,Q05022
Q12159,Q06188
Q12159,Q06188
Q12499,Q06188
Q03973,Q06188
P36049,Q06188
Q06188,Q08235
Q04231,P43603
P39743,Q04231
Q04231,Q06440
Q04231,P14736
P32628,Q04231
P14736,Q04231
Q04231,P14736
P14736,Q04231
P47031,Q05040
P53278,Q05050
P53278,Q05050
Q05050,P53278
Q05050,P53278
P53278,Q05050
P53278,Q05050
P53252,Q05050
Q05050,Q12230
Q04773,P03962
Q04773,P03962
Q04279,P53252
Q12230,Q04279
Q04279,P53252
Q12230,Q04279
Q12230,Q04279
Q12230,Q04279
Q04279,P53252
Q04279,Q12230
Q04279,P53252
Q12230,Q04279
Q04279,Q06440
Q04279,P53252
Q03153,P32493
Q04458,P25293
Q12114,Q05029
Q05029,Q12159
Q05029,Q12114
Q05029,Q12114
Q05029,Q12114
Q12114,Q05029
Q05029,Q12114
Q12114,Q05029
Q05029,Q12114
Q12114,Q05029
Q12114,Q05029
Q05029,Q12114
Q05029,Q12114
Q05029,Q10740
Q05029,Q12114
Q10740,Q05029
Q05029,Q12114
Q05029,Q12114
Q05029,Q12114
Q05029,Q12114
Q05029,Q12114
Q12114,Q05029
Q12114,Q05029
Q12114,Q05029
Q05029,Q10740
Q05029,Q12159
Q05029,Q12159
Q12159,Q05029
Q05029,Q12114
Q12114,Q05029
Q12114,Q05029
Q12114,Q05029
Q05029,Q12114
Q05029,Q12114
Q05029,Q12114
Q12114,Q05029
Q12159,Q05029
Q04847,P52286
P38238,Q03496
Q03496,P38238
Q08412,Q03496
Q03496,P38111
P40069,A0A023PZH5
P33322,Q04867
P53336,Q04867
P32582,P42222
Q12525,Q08465
P38806,Q12159
Q12432,P38806
P43572,P38806
P38806,Q06337
P38806,P43572
P38806,Q06337
P38806,Q06337
Q08649,P38806
P38806,Q08649
P38806,P43572
P38806,P43572
P38806,Q06337
P38806,P43572
P38806,Q06337
P39995,P38806
P38806,Q06337
Q08649,P38806
P38806,P39995
P38806,P43572
Q12432,P38806
P38806,P43572
P38806,Q12432
Q12432,P38806
Q05543,Q02792
P53063,Q05543
Q05543,P53063
Q06142,Q05543
Q05543,P08518
Q05543,P53063
P53063,Q05543
P04050,Q05543
Q05543,P08518
Q05543,P08518
Q05543,P08518
Q05543,Q06142
P04050,Q05543
Q05543,P04050
P04050,Q05543
P04050,Q05543
Q05543,Q06142
P04050,Q05543
Q05543,P04050
Q05543,P04050
Q05543,P04050
Q05543,Q02792
Q05543,P53063
Q05543,Q02792
Q05543,P53063
P16140,Q05543
P16140,Q05543
P04807,P40161
P40161,P04807
P53853,Q07794
Q07794,P53853
P38768,Q03940
Q03940,Q03388
Q03940,Q05471
Q05471,Q03940
Q12464,Q03940
Q03940,Q12464
Q03388,Q12464
Q03940,Q12464
Q12464,P53201
P38326,Q12464
P25343,P39743
P25343,P39743
P25343,P39743
P25343,P39743
P39743,P25343
P39743,P25343
P39743,P25343
P39743,P25343
Q12496,P25343
Q04322,P39743
P33775,P39743
P39743,Q04322
P39743,P34223
P39743,P25343
P25343,P39743
P39743,P34223
P39743,Q12748
P34223,P39743
P39743,P34223
P34223,P39743
P47029,P39743
P47029,P39743
Q12344,P39743
P34223,P39743
P39743,P34223
Q12496,P39743
Q08923,P31385
P31385,Q08923
Q08923,Q03010
Q03010,Q08923
P38255,Q08923
Q08923,P22579
Q08923,P22579
Q08923,P22579
Q08923,P22579
P32561,Q08923
P32561,Q08923
Q08923,P38255
P22579,P38255
P38255,P50947
P22579,P38255
P38255,P22579
P22579,P38255
P40505,P38255
P38255,P32561
P31385,P38255
P38255,Q07458
P39904,Q12071
P39904,Q12071
P39904,P40150
P47061,P39904
P10659,P19358
P20604,P43612
P24276,P40856
P53254,P40856
P40856,P53254
P40856,P53254
P53254,P40856
P40856,P53254
P40856,P20604
P40856,P20604
P20604,P40856
P20604,P40856
P20604,P40856
P40856,P20604
P40856,P20604
P20604,P40856
P40856,P53289
P53289,P40856
P40856,P53289
P53289,P40856
P40856,P53289
P53289,P40856
P53289,P40856
P40856,P53289
P53289,P40856
P53289,P40856
P40856,P53289
P53289,P40856
P40856,P53289
P38429,P40505
P38255,P38429
P53324,P38429
P38255,P38429
P38429,P50947
P38429,P22579
P32561,P38429
P38429,Q03010
P50947,P38429
P32561,P38429
P32561,P38429
P22579,P38429
P38429,P22579
P38429,P22579
P22579,P38429
P38429,P31385
Q12311,P34218
P34218,Q06188
P10080,Q12159
Q12159,P10080
P33322,P10080
Q12159,P10080
P10080,P22147
P22147,P10080
P22147,P10080
Q08235,P10080
Q04373,P10080
Q12499,P10080
Q04373,P10080
Q04002,P40090
Q04002,P40090
P61830,P40090
P40090,Q04002
P40090,Q05022
P53313,P39078
P25379,P53313
P25293,P53313
P25293,P53313
P53313,P25293
P53313,P25293
P53313,P25293
P36047,P32598
P20604,P38314
P30619,Q04491
P38797,P24280
P24280,P38797
P32074,P41811
P53622,P41811
P53622,P41811
P53622,P41811
P53622,P41811
P41811,P53622
P53622,P41811
P40509,P41811
P41811,P40509
P41811,P32074
P40509,P41811
P41811,Q12451
P41811,P41810
P32074,P41811
P41811,P32074
P41811,P41810
P41811,P41810
P41810,P41811
P41810,P41811
P41811,Q12451
P41811,P43621
P41811,P41810
P41810,P41811
P41811,P53600
P41810,P41811
P41811,P53849
P41811,P32829
P41811,P43621
P32074,P41811
P53622,P40509
P53622,P40509
P53622,P40509
P40509,P53622
P53622,P40509
P40509,P53622
P40509,P53622
P53622,P40509
P40509,P53622
P53622,P40509
P40509,P43621
P53622,P40509
P53622,P40509
P53622,P40509
P40509,P53622
P40509,P43621
P53600,P40509
P53600,P40509
P40509,P43621
P40509,P43621
P40509,P43621
P40509,P41810
P40509,P32074
P41811,P40509
P32074,P40509
P40509,P41810
P41810,P40509
P40509,P41810
P41811,P40509
P41811,P40509
P40509,P41810
P41811,P40509
P40509,P41811
P40509,P32074
P40509,P41811
P40509,P41811
P41810,P40509
P41811,P40509
P40509,P41811
P41811,P40509
P41811,P40509
P40509,P41811
P40509,P41810
P41811,P40509
P41810,P40509
P40509,P41810
P40509,P41810
P32074,P40509
P40509,P41810
P41811,P40509
P40509,P32074
P40509,P41811
P40509,P32074
P40509,P41811
Q04491,P38968
O94742,P43593
O94742,P43593
O94742,P46944
O94742,P43593
P47130,O94742
P18759,O94742
P40016,O94742
O94742,P47130
P32565,O94742
O94742,Q08723
P40016,O94742
P32496,O94742
O94742,P32565
P33297,O94742
Q06103,O94742
O94742,P38764
P38764,O94742
P40016,O94742
O94742,P40016
Q01939,O94742
P33297,O94742
P40016,O94742
P32496,O94742
O94742,P32565
Q12250,O94742
O94742,Q12250
O94742,P40016
P43588,O94742
Q04062,O94742
O94742,Q08723
P33298,O94742
O94742,P38886
P38886,O94742
P40016,O94742
O94742,P38886
O94742,P53549
P40016,O94742
P32565,O94742
P32565,O94742
O94742,P53549
P32496,O94742
O94742,P32496
P38764,O94742
O94742,P40016
Q01939,O94742
Q01939,O94742
Q01939,O94742
O94742,P38886
O94742,P33298
P38764,O94742
Q12377,O94742
O94742,Q06103
O94742,Q06103
O13563,O94742
P18759,O94742
O94742,P40016
P40327,O94742
O94742,P38886
O94742,P33298
O94742,Q08723
O94742,O13563
Q01939,O94742
O94742,P33297
P43588,O94742
P40016,O94742
Q08723,O94742
O94742,Q12377
O94742,P32565
O94742,Q06103
O94742,P32565
Q12250,O94742
P40016,O94742
O94742,P38764
P38764,O94742
O94742,Q12250
O94742,Q04062
O94742,P33298
O94742,Q06103
O94742,P33299
O13563,O94742
O94742,Q04062
O94742,P33299
O94742,P33298
O94742,P38886
O94742,P33299
P33299,O94742
O94742,P40016
P33299,O94742
P40016,O94742
P33299,O94742
P33299,O94742
P53549,O94742
O94742,P43588
P33299,O94742
O94742,P33299
P32628,O94742
O94742,P38764
P53549,O94742
P40016,O94742
O94742,Q06103
P38764,O94742
O13563,O94742
Q12250,O94742
O13563,O94742
P32565,O94742
P38764,O94742
O94742,P32565
O94742,P43588
O94742,P33299
P33299,O94742
O94742,P32496
O94742,P32496
P33298,O94742
P38886,O94742
O94742,P40327
P43588,O94742
O94742,P33298
O94742,P33298
Q04062,O94742
P38886,O94742
P40327,O94742
P33297,O94742
O94742,P39683
P32565,O94742
P33297,O94742
O94742,P32565
O94742,P50086
O94742,P53955
P50086,O94742
P53010,O94742
P50086,O94742
P50086,O94742
P53010,O94742
P48231,O94742
O94742,P53010
O94742,P53010
O94742,P43593
Q01477,O94742
P53549,O94742
P53955,O94742
P40054,P40510
P40510,P40054
O94742,P43593
Q12159,P46995
Q12159,P46995
P40510,P40054
P46995,Q12159
P04050,P46995
P04050,P46995
P46995,Q12159
P46995,P04050
Q12159,P46995
P46995,Q12159
P46995,Q12159
Q03532,P32771
P46995,P36160
P46995,Q04779
P32771,P15646
P32771,Q07896
P32771,P39744
P32771,P40991
P39729,P32771
P32771,Q05022
P15303,P53953
P38112,P32771
P53953,P15303
P53953,P15303
P43609,Q06168
Q06168,P43609
P43609,Q06168
Q06168,P43609
Q06168,P32832
Q06168,Q07979
Q06168,P43609
Q06168,P43609
Q06168,P43609
P43609,Q06168
P32832,Q06168
Q06168,Q03124
P43609,Q06168
Q06168,P25632
Q06168,P43609
Q06168,P53330
P43609,Q06168
P32832,Q06168
Q06168,P32597
Q06168,Q06488
P32597,Q06168
P43609,Q06168
Q06168,P32597
Q06168,P43609
Q06168,P32597
Q06168,Q07979
Q06168,P32597
P32832,Q06168
Q06168,Q06639
P32832,Q06168
Q06168,P32597
Q06168,Q06488
Q06168,Q06488
Q06168,P53236
P53236,Q06168
Q02206,Q06168
Q06488,Q06168
Q06168,Q06488
Q12406,Q06168
Q06168,Q05123
Q05123,Q06168
P20134,Q05022
P32432,P32447
P29311,P20134
P15108,P53165
P53165,P15108
P53165,P31539
P53165,P38788
P53165,P38788
P53165,P53040
Q03761,P53165
Q08446,P32377
P23293,P38922
Q08446,P32377
P38272,P32492
P32492,P38272
P37291,Q12161
P19541,P34223
P34223,P25694
Q06629,P34223
P34223,P25694
P25694,P34223
P25694,P34223
P25694,P34223
P34223,P25694
P34223,P25694
P25694,P34223
P25694,P34223
P25694,P34223
P25694,P34223
P34223,P25694
Q07657,P25342
Q07657,P32468
Q07657,P32468
P32468,Q07657
P25342,Q07657
Q07657,P32457
P32458,Q07657
P38634,P00546
Q07657,P32458
P38634,P24870
P24870,P38634
P30283,P38634
P38634,P24870
P36124,P38262
P25357,P38262
P38262,P25357
P38262,P40480
P38262,P40480
Q12460,P12753
Q12460,Q12499
Q12460,Q08287
Q06142,Q12460
Q08287,Q12460
Q12460,Q02821
P32561,P22579
P28003,P22579
Q06625,P22579
P22579,Q02821
P22579,Q06625
Q12432,P22579
P22579,P38429
Q12432,P22579
Q04779,P22579
P22579,Q04779
Q12432,P22579
Q12432,P22579
P40505,P22579
P22579,Q12432
Q08923,P22579
Q04779,P22579
P40505,P22579
P22579,P38255
P32561,P22579
P22579,P32561
P32561,P22579
P22579,P32561
Q04779,P22579
P22579,P32561
P22579,Q04779
P22579,P40505
Q04779,P22579
P22579,P32561
P38255,P22579
P32561,P22579
Q04779,P22579
P22579,Q07458
P40505,P22579
P38255,P22579
P22579,Q08923
P22579,Q12159
P38255,P22579
Q12159,P22579
P22579,P28003
P22579,P28003
P22579,Q12159
P22579,Q03010
P28003,P22579
P22579,P28003
P22579,P28003
P28003,P22579
P22579,P50947
Q03010,P22579
P22579,Q03010
P22579,P50947
P22579,P28003
P22579,P28003
P14736,P32578
P32578,P14736
P32578,P12904
P32578,P06782
P32578,P12904
P32578,P06782
P32578,P12904
P32578,P06782
P06700,P11978
P06700,P11978
P11978,P06700
P06700,P11978
P06700,P11978
P06700,P11978
P06700,P11978
P06700,P11978
P06700,P11978
P11978,P06700
P06700,P11978
P11978,P06700
P06700,P47035
P06700,P47035
P06700,P47035
P06700,P47035
P47035,P06700
P11978,P06700
P11978,Q05854
P06701,P11978
Q12347,P20604
P43612,P20604
P40856,P20604
P20604,P43612
P20604,P36123
P43612,P20604
P20604,P43612
P53965,Q06440
P50946,P53965
P35207,Q03532
P36103,P35207
P35207,P25359
Q12159,P35207
P35207,P15646
P17883,P35207
P35207,P17883
P35207,P17883
P17883,P35207
P35207,P17883
P35207,P17883
Q02793,P35207
P17883,P35207
P50094,P35207
Q08162,Q08491
P38792,Q08491
P53256,Q08491
P46948,Q08491
Q08491,Q12277
Q08491,Q08285
P25359,Q08491
Q08491,P38792
P48240,Q08491
P53859,Q08491
Q12159,Q12034
P48240,Q08491
Q12034,Q12159
Q01590,P22213
P40433,P22213
P40433,P22213
P32908,P47037
P32908,Q12158
P32908,P47037
P38989,P38170
P38989,P38170
P38989,Q06156
Q06680,P38989
Q06156,P38989
P38989,Q12267
P38989,Q12267
Q12267,P38989
Q12267,P38989
P38989,Q12267
P32908,P47037
P47037,P32908
Q12158,P47037
P47037,Q12158
P32908,P47037
P36048,Q02260
P36048,Q02260
P33334,Q02260
Q02260,P33334
Q02260,P33334
P33334,Q02260
P43321,Q03782
Q02260,P33334
P33334,P43321
P43321,P33334
P43321,P19736
P19735,P43321
P43321,P19735
P43321,P33334
P43321,P33334
P43321,P32639
P39682,P43321
P43321,P32639
P43321,P32639
P32639,P43321
P43321,P36048
P43321,Q01217
P43321,P36048
P36048,P43321
P36048,P43321
P36048,P43321
P43321,Q01217
P43321,Q01217
Q01217,P43321
Q04693,P43321
Q04693,P43321
Q12330,P33203
Q12330,Q00916
Q02260,Q12330
Q12330,Q03654
Q12330,P49704
Q12330,P33334
P33203,Q12330
P01097,Q12330
P01097,Q12330
P40204,P36048
Q08963,P54999
Q03782,P54999
P53207,P54999
Q02260,P54999
P40018,P54999
P54999,P19735
P54999,P39682
P33203,P54999
P54999,P33334
P54999,P33203
P54999,P20053
Q03338,P54999
P33334,P54999
P32639,P54999
P54999,Q99177
Q00539,P54999
P54999,Q00916
P54999,P33334
P32357,P54999
P06782,P34164
P12904,P06782
Q04739,P06782
P06782,Q04739
P12904,P06782
P06782,P12904
Q04739,P06782
P06782,Q04739
P06782,P12904
P06782,Q04739
P06782,Q04739
P06782,Q04739
P06782,P34164
P06782,P32578
Q04739,P06782
Q04739,P06782
P32578,P06782
P06782,P34164
P06782,P32578
P06782,Q04739
P06782,P32578
P06782,Q04739
P34164,P06782
P06782,P34164
P34164,P06782
P06782,P32578
P32578,P06782
P22082,P32591
P22082,Q05123
Q05123,P22082
Q12406,P22082
P22082,Q12406
Q05123,P22082
P18888,P22082
P53628,P22082
P18888,P22082
P53628,P22082
P22082,P18480
P32591,P22082
P32591,P22082
P32591,P22082
P22082,P32591
P22082,P32591
P32591,P22082
P22082,P09547
P22082,P32591
P43554,P22082
P22082,P53628
P43554,P22082
P32591,P18888
P18888,P32591
P18888,P32591
P18888,P53628
P18888,Q12406
Q12483,P47142
Q12483,Q06696
P38219,Q12483
Q00916,Q03782
P53207,Q00916
Q00916,Q03776
Q00916,P33203
P33203,Q00916
Q00916,P39682
Q00916,P33203
P32605,Q00916
Q12309,Q06091
Q06091,Q03654
Q06091,P32523
P33334,P36048
P33334,P36048
P53131,P36048
Q03782,P33203
Q03782,P53207
Q03782,P33203
P39682,Q03782
Q03782,P33203
Q03782,Q03776
P33334,Q12420
P19735,Q12420
P33334,Q12420
Q12420,P33334
P33334,Q12420
P33334,Q12420
Q12420,P19735
P33334,Q12420
Q03338,Q12420
Q12420,P36048
Q12420,Q03338
Q12420,P36048
P33334,Q12420
Q12420,P36048
Q12420,P49704
P36048,Q12420
P36048,Q12420
Q12420,P32639
Q12420,P32639
P32639,Q12420
Q12420,P32639
P32639,Q12420
P47057,Q04053
P40202,P00445
P38633,Q12321
P34162,P38633
P38633,Q12343
P38633,P34162
P38633,Q12343
P32570,P38633
P38633,Q12321
P32569,P38633
P38633,Q12321
Q12321,P38633
Q12321,P38633
P38633,Q12321
Q08278,P38633
P32569,P38633
Q12321,P38633
Q12343,P38633
P34162,P38633
P38633,P32585
P38633,Q12343
P38633,Q12321
P38782,P38633
P38633,P38782
P38633,P38304
P32569,P38633
P38304,P38633
P32569,P38633
P38782,P38633
P47822,P38633
P47822,P38633
P38633,P38782
P38633,Q06213
P19659,P38633
P40356,P38633
P32259,P38633
P38633,P32259
P32259,P38633
P32259,P38633
P32259,P38633
P38633,P32259
P32259,P38633
P38633,P32259
P38633,P32259
P38633,Q06213
P38633,P19659
P38633,P19263
P38633,P39015
P19263,P38633
P19263,P38633
P19263,P38633
P38633,P19659
P38633,P19659
P38633,P19659
P38633,P33308
P53267,Q03954
P36131,Q03954
P53168,Q03954
Q03954,P53168
P35734,Q03954
Q04477,P40460
P38863,P53540
P38863,P53540
P38863,P39723
P53540,P38863
P53378,P38863
P38863,P53378
P53540,P28273
P53540,P38281
Q06697,P53540
P38827,Q03012
P38827,Q03012
Q03012,P38827
Q03323,Q03012
Q03012,Q03323
Q03012,Q03323
Q03012,P38123
Q03012,P36104
P36104,Q03012
P38123,Q03012
P39706,Q03012
Q03012,P43132
Q03012,P43132
Q03012,P43132
Q03012,P43132
P53830,Q02521
Q12368,P38282
Q00723,P38282
P38282,Q12368
P32558,P43639
P32558,P39960
P89105,P32558
P89105,P32558
P89105,P32558
P32558,P39960
P89105,P32558
P32558,P47134
P32558,P39960
P32558,P89105
P02309,P32558
P32558,P02309
P32558,P89105
Q06697,P32558
P32558,Q06697
P32558,Q06697
P32558,P89105
P32558,Q06697
P32558,Q06697
P32558,Q06697
P32558,Q06697
P32558,P89105
Q06697,P32558
Q06697,P32558
P32558,Q06697
P32558,Q06697
Q06697,P32558
P43639,P32558
P32558,Q06697
P32558,P32657
P32558,Q06697
Q06697,P32558
P19454,P32558
P32558,P15790
P43639,P32558
Q06697,P32558
P32558,P15790
P32558,Q06697
P32558,Q06697
P38930,P32558
P32558,Q06697
P19454,P32558
P32558,P32657
P32558,Q06697
P32558,Q06697
P32558,Q06697
Q06697,P32558
P32558,Q06697
P32558,Q06697
P32558,Q06697
P32558,P15790
P15790,P32558
P15790,P32558
P32558,P32657
P32558,P43639
P32558,P19454
P32657,P32558
P32657,P32558
P32657,P32558
P43639,P32558
P32558,P15790
P32558,P39015
P32558,P15790
P32657,P32558
P43639,P32558
P32657,P32558
P19454,P32558
P32558,P39015
P19454,P32558
P15790,P32558
P38930,P32558
P15790,P32558
P32558,P19454
P19454,P32558
P53064,P32558
P32558,P53064
Q06697,P32558
P38351,P32558
P02294,P32558
Q06697,P32558
P19454,P32558
P19454,P32558
P04911,P32558
Q04636,P32558
Q04636,P32558
Q04636,P32558
P32657,P32558
P32558,Q04636
P32558,Q04636
P25293,P32558
Q04636,P32558
Q04636,P32558
P32558,Q04636
Q04636,P32558
Q04636,P32558
Q04636,P32558
P01119,P32558
P32558,Q04636
P32558,Q04636
Q04636,P32558
P32558,Q04636
P32558,Q04636
Q04636,P32558
Q04636,P32558
Q04636,P32558
P32558,Q04636
P32558,Q04636
Q04636,P32558
P32558,Q04636
P32558,Q04636
Q04636,P32558
Q04636,P32558
P32558,Q04636
P32558,Q04636
Q04636,P32558
P01119,P32558
Q04636,P32558
Q04636,P32558
P25293,P32558
Q04636,P32558
P32558,Q04636
Q04636,P32558
P32558,P01119
P32558,P32657
P32558,Q04636
P32558,P38351
Q04636,P32558
Q04636,P32558
Q04636,P32558
P32558,Q04636
Q04636,P32558
Q04636,P32558
Q04636,P32558
P32558,P19454
Q04636,P32558
P25293,P32558
P38351,P32558
P32558,Q04636
P32558,P38351
Q04636,P32558
P32558,Q04636
P32558,Q04636
P32558,Q04636
P32558,Q12161
P32558,P25293
P32558,Q04636
Q04636,P32558
Q04636,P32558
P32558,Q04636
P32558,P32657
P32558,Q04636
P32558,Q04636
P32558,Q12161
Q04636,P32558
Q04636,P32558
Q12161,P32558
P32558,P38351
P38351,P32558
P43572,P38806
P43572,P38806
P53930,P38806
P39995,P38806
P43572,P38806
P38806,Q06337
P53930,P38806
Q06337,P38806
Q06337,P38806
Q06337,P38806
P38806,P80428
P38806,Q06337
Q06337,P38806
P53930,P38806
P38806,Q06337
Q06337,P38806
Q02821,P38806
Q02821,P38806
Q06142,P38806
P53911,P38806
P38806,P53911
P53911,P38806
P53201,P38806
P53201,P38806
P53201,P38806
P38806,P80428
P38806,Q12159
Q12159,P38806
P38806,Q12159
P38806,P80428
P38806,Q12159
Q12159,P38806
Q12159,P38806
Q12159,P38806
P38806,Q12159
Q12159,P38806
P53972,P33759
P53921,P40069
Q12432,P53911
P39995,P53911
P53911,P39995
P53911,Q12432
P53911,Q12432
P53911,P53930
P53911,Q12432
Q12432,P53911
P53911,Q12432
P39995,P53911
Q12432,P53911
P39995,P53911
P53911,Q12432
P39995,P53911
P39995,P53911
P43572,P53911
P39995,P53911
P43572,P53911
P43572,P53911
P53911,Q08649
P43572,P53911
P53930,P53911
